datetime,Date,station,target_next_hour,Hour,day_of_week_num,month_num,hour_sin,hour_cos,is_weekend,is_public_holiday,is_major_city_event,is_working_day_proxy,is_day_before_public_holiday,is_day_after_public_holiday,temp,rhum,prcp,wspd,pres,cldc,coco,demand_lag_1h,demand_lag_2h,demand_lag_3h,demand_lag_24h,demand_lag_168h,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,CYCLES_x,LCV_x,CYCLES_y,LCV_y
2025-08-18 00:00:00,2025-08-18,Attiguppe,0.0,0,0,8,0.0,1.0,0,0,0,1,0,0,19.6,96,0.0,5.4,1008.6,7,3.0,12.0,99.0,170.0,0.0,0.0,37.0,121.5,189.04166666666666,10.0,0.0,10.0,0.0
2025-08-18 01:00:00,2025-08-18,Attiguppe,0.0,1,0,8,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,19.4,92,0.0,20.2,1009.0,8,3.0,0.0,12.0,99.0,0.0,0.0,4.0,78.66666666666667,189.04166666666666,10.0,0.0,10.0,0.0
2025-08-18 02:00:00,2025-08-18,Attiguppe,0.0,2,0,8,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,19.6,92,0.0,24.1,1009.8,8,3.0,0.0,0.0,12.0,0.0,0.0,0.0,46.833333333333336,189.04166666666666,10.0,0.0,10.0,0.0
2025-08-18 03:00:00,2025-08-18,Attiguppe,19.0,3,0,8,0.7071067811865476,0.7071067811865476,0,0,0,1,0,0,20.2,93,0.4,5.4,1010.4,7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,189.04166666666666,10.0,0.0,10.0,0.0
2025-08-18 04:00:00,2025-08-18,Attiguppe,77.0,4,0,8,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,21.0,86,0.3,27.0,1010.3,8,8.0,0.0,0.0,0.0,0.0,5.0,6.333333333333333,5.166666666666667,189.83333333333334,10.0,0.0,10.0,0.0
2025-08-18 05:00:00,2025-08-18,Attiguppe,215.0,5,0,8,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,21.6,82,0.2,28.1,1010.6,8,7.0,19.0,0.0,0.0,0.0,85.0,32.0,16.0,193.04166666666666,10.0,0.0,10.0,0.0
2025-08-18 06:00:00,2025-08-18,Attiguppe,729.0,6,0,8,1.0,6.123233995736766e-17,0,0,0,1,0,0,21.8,91,0.4,5.4,1010.5,7,8.0,77.0,19.0,0.0,24.0,232.0,103.66666666666667,51.833333333333336,201.0,10.0,0.0,10.0,0.0
2025-08-18 07:00:00,2025-08-18,Attiguppe,1531.0,7,0,8,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,22.1,86,0.3,23.0,1009.8,8,8.0,215.0,77.0,19.0,124.0,640.0,340.3333333333333,173.33333333333334,226.20833333333334,10.0,0.0,10.0,0.0
2025-08-18 08:00:00,2025-08-18,Attiguppe,1855.0,8,0,8,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,22.4,85,0.5,25.2,1009.2,8,8.0,729.0,215.0,77.0,206.0,1634.0,825.0,428.5,281.4166666666667,10.0,0.0,10.0,0.0
2025-08-18 09:00:00,2025-08-18,Attiguppe,1347.0,9,0,8,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,23.4,83,1.1,7.6,1008.6,7,9.0,1531.0,729.0,215.0,211.0,1901.0,1371.6666666666667,737.6666666666666,349.9166666666667,10.0,0.0,10.0,0.0
2025-08-18 10:00:00,2025-08-18,Attiguppe,535.0,10,0,8,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,21.9,83,0.9,25.2,1008.3,8,8.0,1855.0,1531.0,729.0,370.0,1209.0,1577.6666666666667,959.0,390.625,10.0,0.0,10.0,0.0
2025-08-18 11:00:00,2025-08-18,Attiguppe,405.0,11,0,8,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,21.8,86,0.2,22.0,1007.9,8,7.0,1347.0,1855.0,1531.0,404.0,601.0,1245.6666666666667,1035.3333333333333,396.0833333333333,10.0,0.0,10.0,0.0
2025-08-18 12:00:00,2025-08-18,Attiguppe,341.0,12,0,8,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,23.0,86,0.3,7.6,1007.9,7,8.0,535.0,1347.0,1855.0,407.0,379.0,762.3333333333334,1067.0,396.0,10.0,0.0,10.0,0.0
2025-08-18 13:00:00,2025-08-18,Attiguppe,286.0,13,0,8,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,21.6,82,0.0,22.7,1008.4,8,3.0,405.0,535.0,1347.0,375.0,349.0,427.0,1002.3333333333334,394.5833333333333,10.0,0.0,10.0,0.0
2025-08-18 14:00:00,2025-08-18,Attiguppe,344.0,14,0,8,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,21.3,82,0.0,23.8,1009.4,8,3.0,341.0,405.0,535.0,325.0,313.0,344.0,794.8333333333334,392.9583333333333,10.0,0.0,10.0,0.0
2025-08-18 15:00:00,2025-08-18,Attiguppe,333.0,15,0,8,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,21.0,95,0.0,7.6,1010.0,5,3.0,286.0,341.0,405.0,325.0,302.0,323.6666666666667,543.0,393.75,10.0,0.0,10.0,0.0
2025-08-18 16:00:00,2025-08-18,Attiguppe,369.0,16,0,8,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,20.5,85,0.0,26.3,1010.6,8,3.0,344.0,286.0,341.0,384.0,304.0,321.0,374.0,391.625,10.0,0.0,10.0,0.0
2025-08-18 17:00:00,2025-08-18,Attiguppe,332.0,17,0,8,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,20.2,87,0.0,22.3,1011.7,8,3.0,333.0,344.0,286.0,347.0,303.0,348.6666666666667,346.3333333333333,392.5416666666667,10.0,0.0,10.0,0.0
2025-08-18 18:00:00,2025-08-18,Attiguppe,262.0,18,0,8,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,20.5,95,0.0,9.4,1011.2,6,3.0,369.0,333.0,344.0,306.0,314.0,344.6666666666667,334.1666666666667,393.625,10.0,0.0,10.0,0.0
2025-08-18 19:00:00,2025-08-18,Attiguppe,256.0,19,0,8,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,19.9,88,0.0,25.2,1010.3,8,3.0,332.0,369.0,333.0,257.0,334.0,321.0,321.0,393.8333333333333,10.0,0.0,10.0,0.0
2025-08-18 20:00:00,2025-08-18,Attiguppe,176.0,20,0,8,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,19.7,89,0.0,25.2,1009.6,8,3.0,262.0,332.0,369.0,191.0,217.0,283.3333333333333,316.0,396.5416666666667,10.0,0.0,10.0,0.0
2025-08-18 21:00:00,2025-08-18,Attiguppe,82.0,21,0,8,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,20.4,95,0.0,11.2,1009.4,6,3.0,256.0,262.0,332.0,170.0,162.0,231.33333333333334,288.0,396.7916666666667,10.0,0.0,10.0,0.0
2025-08-18 22:00:00,2025-08-18,Attiguppe,7.0,22,0,8,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,19.3,87,0.0,24.5,1008.6,8,3.0,176.0,256.0,262.0,99.0,88.0,171.33333333333334,246.16666666666666,396.0833333333333,10.0,0.0,10.0,0.0
2025-09-08 00:00:00,2025-09-08,Attiguppe,0.0,0,0,9,0.0,1.0,0,0,0,1,0,0,18.8,98,0.0,8.6,1011.1,8,3.0,24.0,346.0,874.0,0.0,0.0,123.33333333333333,454.5,357.4166666666667,10.0,0.0,10.0,0.0
2025-09-08 01:00:00,2025-09-08,Attiguppe,0.0,1,0,9,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,18.7,99,0.0,9.7,1011.8,8,3.0,0.0,24.0,346.0,0.0,0.0,8.0,360.6666666666667,357.4166666666667,10.0,0.0,10.0,0.0
2025-09-08 02:00:00,2025-09-08,Attiguppe,0.0,2,0,9,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,19.5,95,0.0,11.9,1012.4,8,5.0,0.0,0.0,24.0,0.0,0.0,0.0,207.33333333333334,357.4166666666667,10.0,0.0,10.0,0.0
2025-09-08 03:00:00,2025-09-08,Attiguppe,7.0,3,0,9,0.7071067811865476,0.7071067811865476,0,0,0,1,0,0,21.5,84,0.0,11.2,1012.8,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,61.666666666666664,357.4166666666667,10.0,0.0,10.0,0.0
2025-09-08 04:00:00,2025-09-08,Attiguppe,67.0,4,0,9,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,23.5,76,0.0,11.5,1012.7,1,3.0,0.0,0.0,0.0,0.0,10.0,2.3333333333333335,5.166666666666667,357.7083333333333,10.0,0.0,10.0,0.0
2025-09-08 05:00:00,2025-09-08,Attiguppe,214.0,5,0,9,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,25.2,67,0.0,10.8,1012.2,1,1.0,7.0,0.0,0.0,0.0,82.0,24.666666666666668,12.333333333333334,360.5,10.0,0.0,10.0,0.0
2025-09-08 06:00:00,2025-09-08,Attiguppe,744.0,6,0,9,1.0,6.123233995736766e-17,0,0,0,1,0,0,26.5,58,0.0,12.2,1011.2,2,1.0,67.0,7.0,0.0,22.0,208.0,96.0,48.0,368.5,10.0,0.0,10.0,0.0
2025-09-08 07:00:00,2025-09-08,Attiguppe,1635.0,7,0,9,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,27.5,54,0.1,12.6,1009.9,2,17.0,214.0,67.0,7.0,151.0,770.0,341.6666666666667,172.0,393.2083333333333,10.0,0.0,10.0,0.0
2025-09-08 08:00:00,2025-09-08,Attiguppe,1996.0,8,0,9,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,28.1,51,0.2,13.0,1008.4,3,17.0,744.0,214.0,67.0,170.0,1568.0,864.3333333333334,444.5,454.25,10.0,0.0,10.0,0.0
2025-09-08 09:00:00,2025-09-08,Attiguppe,1186.0,9,0,9,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,27.8,53,0.2,15.5,1007.4,4,17.0,1635.0,744.0,214.0,260.0,1885.0,1458.3333333333333,777.1666666666666,526.5833333333334,10.0,0.0,10.0,0.0
2025-09-08 10:00:00,2025-09-08,Attiguppe,486.0,10,0,9,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,28.0,54,0.2,12.2,1006.7,6,17.0,1996.0,1635.0,744.0,341.0,1178.0,1605.6666666666667,973.6666666666666,561.7916666666666,10.0,0.0,10.0,0.0
2025-09-08 11:00:00,2025-09-08,Attiguppe,343.0,11,0,9,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,27.5,55,0.1,11.5,1006.6,3,17.0,1186.0,1996.0,1635.0,417.0,504.0,1222.6666666666667,1043.5,564.6666666666666,10.0,0.0,10.0,0.0
2025-09-08 12:00:00,2025-09-08,Attiguppe,303.0,12,0,9,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,26.8,59,0.0,9.4,1007.0,2,3.0,486.0,1186.0,1996.0,496.0,365.0,671.6666666666666,1065.0,558.2916666666666,10.0,0.0,10.0,0.0
2025-09-08 13:00:00,2025-09-08,Attiguppe,270.0,13,0,9,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,25.3,69,0.0,5.8,1007.8,2,2.0,343.0,486.0,1186.0,493.0,280.0,377.3333333333333,991.5,550.375,10.0,0.0,10.0,0.0
2025-09-08 14:00:00,2025-09-08,Attiguppe,321.0,14,0,9,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,24.7,73,0.0,6.5,1008.8,2,2.0,303.0,343.0,486.0,676.0,216.0,305.3333333333333,764.0,533.4583333333334,10.0,0.0,10.0,0.0
2025-09-08 15:00:00,2025-09-08,Attiguppe,287.0,15,0,9,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,23.9,75,0.0,6.1,1010.2,6,2.0,270.0,303.0,343.0,622.0,349.0,298.0,484.8333333333333,520.9166666666666,10.0,0.0,10.0,0.0
2025-09-08 16:00:00,2025-09-08,Attiguppe,324.0,16,0,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,23.3,76,0.0,8.3,1011.3,2,3.0,321.0,270.0,303.0,941.0,274.0,292.6666666666667,335.0,493.6666666666667,10.0,0.0,10.0,0.0
2025-09-08 17:00:00,2025-09-08,Attiguppe,338.0,17,0,9,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,22.5,79,0.0,8.6,1012.2,2,2.0,287.0,321.0,270.0,629.0,291.0,310.6666666666667,308.0,480.9583333333333,10.0,0.0,10.0,0.0
2025-09-08 18:00:00,2025-09-08,Attiguppe,305.0,18,0,9,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,22.0,81,0.0,9.7,1012.3,2,2.0,324.0,287.0,321.0,633.0,262.0,316.3333333333333,307.1666666666667,468.6666666666667,10.0,0.0,10.0,0.0
2025-09-08 19:00:00,2025-09-08,Attiguppe,231.0,19,0,9,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,21.2,86,0.0,9.4,1012.3,0,2.0,338.0,324.0,287.0,563.0,294.0,322.3333333333333,307.5,457.9166666666667,10.0,0.0,10.0,0.0
2025-09-08 20:00:00,2025-09-08,Attiguppe,152.0,20,0,9,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,20.5,89,0.0,10.4,1011.1,0,1.0,305.0,338.0,324.0,920.0,240.0,291.3333333333333,301.0,429.2083333333333,10.0,0.0,10.0,0.0
2025-09-08 21:00:00,2025-09-08,Attiguppe,76.0,21,0,9,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,20.0,93,0.0,10.1,1011.1,1,1.0,231.0,305.0,338.0,874.0,137.0,229.33333333333334,272.8333333333333,399.125,10.0,0.0,10.0,0.0
2025-09-08 22:00:00,2025-09-08,Attiguppe,17.0,22,0,9,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,19.6,95,0.0,10.4,1010.7,0,1.0,152.0,231.0,305.0,346.0,80.0,153.0,237.66666666666666,387.875,10.0,0.0,10.0,0.0
2025-09-08 23:00:00,2025-09-08,Attiguppe,0.0,23,0,9,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,19.3,96,0.0,7.9,1011.5,0,1.0,76.0,152.0,231.0,24.0,6.0,81.66666666666667,186.5,387.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 00:00:00,2025-09-09,Attiguppe,0.0,0,1,9,0.0,1.0,0,0,0,1,0,0,19.0,96,0.0,7.6,1011.6,1,1.0,17.0,76.0,152.0,0.0,0.0,31.0,130.16666666666666,387.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 01:00:00,2025-09-09,Attiguppe,0.0,1,1,9,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,19.1,97,0.0,6.5,1011.6,0,2.0,0.0,17.0,76.0,0.0,0.0,5.666666666666667,79.33333333333333,387.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 02:00:00,2025-09-09,Attiguppe,0.0,2,1,9,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,20.4,92,0.0,8.3,1012.4,2,1.0,0.0,0.0,17.0,0.0,0.0,0.0,40.833333333333336,387.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 03:00:00,2025-09-09,Attiguppe,3.0,3,1,9,0.7071067811865476,0.7071067811865476,0,0,0,1,0,0,22.3,83,0.0,6.8,1012.8,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,387.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 04:00:00,2025-09-09,Attiguppe,65.0,4,1,9,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,24.3,74,0.0,6.5,1012.8,4,1.0,0.0,0.0,0.0,7.0,3.0,1.0,3.3333333333333335,387.4166666666667,10.0,0.0,10.0,0.0
2025-09-09 05:00:00,2025-09-09,Attiguppe,233.0,5,1,9,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,26.1,65,0.0,4.7,1012.1,4,3.0,3.0,0.0,0.0,67.0,57.0,22.666666666666668,11.333333333333334,387.3333333333333,10.0,0.0,10.0,0.0
2025-09-09 06:00:00,2025-09-09,Attiguppe,858.0,6,1,9,1.0,6.123233995736766e-17,0,0,0,1,0,0,26.9,60,0.0,4.3,1011.5,4,3.0,65.0,3.0,0.0,214.0,207.0,100.33333333333333,50.166666666666664,388.125,10.0,0.0,10.0,0.0
2025-09-09 07:00:00,2025-09-09,Attiguppe,1741.0,7,1,9,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,27.7,56,0.0,6.5,1010.3,6,3.0,233.0,65.0,3.0,744.0,761.0,385.3333333333333,193.16666666666666,392.875,10.0,0.0,10.0,0.0
2025-09-09 08:00:00,2025-09-09,Attiguppe,2095.0,8,1,9,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,28.5,53,0.0,7.6,1008.9,3,3.0,858.0,233.0,65.0,1635.0,1726.0,944.0,483.3333333333333,397.2916666666667,10.0,0.0,10.0,0.0
2025-09-09 09:00:00,2025-09-09,Attiguppe,1199.0,9,1,9,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,28.7,51,0.0,8.6,1007.9,6,3.0,1741.0,858.0,233.0,1996.0,2007.0,1564.6666666666667,832.5,401.4166666666667,10.0,0.0,10.0,0.0
2025-09-09 10:00:00,2025-09-09,Attiguppe,532.0,10,1,9,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,28.6,51,0.1,8.3,1007.3,5,17.0,2095.0,1741.0,858.0,1186.0,1228.0,1678.3333333333333,1031.8333333333333,401.9583333333333,10.0,0.0,10.0,0.0
2025-09-09 11:00:00,2025-09-09,Attiguppe,382.0,11,1,9,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,27.3,60,0.0,7.6,1007.5,7,3.0,1199.0,2095.0,1741.0,486.0,486.0,1275.3333333333333,1109.6666666666667,403.875,10.0,0.0,10.0,0.0
2025-09-09 12:00:00,2025-09-09,Attiguppe,306.0,12,1,9,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,26.2,65,0.0,7.6,1008.0,5,3.0,532.0,1199.0,2095.0,343.0,384.0,704.3333333333334,1134.5,405.5,10.0,0.0,10.0,0.0
2025-09-09 13:00:00,2025-09-09,Attiguppe,243.0,13,1,9,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,24.2,76,0.0,6.5,1009.2,4,3.0,382.0,532.0,1199.0,303.0,305.0,406.6666666666667,1042.5,405.625,10.0,0.0,10.0,0.0
2025-09-09 14:00:00,2025-09-09,Attiguppe,317.0,14,1,9,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,23.7,81,0.0,8.3,1009.8,4,3.0,306.0,382.0,532.0,270.0,272.0,310.3333333333333,792.8333333333334,404.5,10.0,0.0,10.0,0.0
2025-09-09 15:00:00,2025-09-09,Attiguppe,279.0,15,1,9,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,23.5,86,0.0,10.1,1010.6,7,3.0,243.0,306.0,382.0,321.0,345.0,288.6666666666667,496.5,404.3333333333333,10.0,0.0,10.0,0.0
2025-09-09 16:00:00,2025-09-09,Attiguppe,304.0,16,1,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,22.2,84,0.0,10.4,1012.5,8,3.0,317.0,243.0,306.0,287.0,323.0,279.6666666666667,343.1666666666667,404.0,10.0,0.0,10.0,0.0
2025-09-09 17:00:00,2025-09-09,Attiguppe,315.0,17,1,9,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,21.4,89,0.3,7.9,1013.2,7,8.0,279.0,317.0,243.0,324.0,300.0,300.0,305.1666666666667,403.1666666666667,10.0,0.0,10.0,0.0
2025-09-09 18:00:00,2025-09-09,Attiguppe,290.0,18,1,9,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,21.3,91,0.2,9.4,1013.2,6,17.0,304.0,279.0,317.0,338.0,331.0,299.3333333333333,294.0,402.2083333333333,10.0,0.0,10.0,0.0
2025-09-09 19:00:00,2025-09-09,Attiguppe,213.0,19,1,9,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,20.7,95,0.1,7.9,1013.0,6,17.0,315.0,304.0,279.0,305.0,318.0,303.0,291.3333333333333,401.5833333333333,10.0,0.0,10.0,0.0
2025-09-09 20:00:00,2025-09-09,Attiguppe,134.0,20,1,9,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,20.4,96,0.1,4.7,1012.2,6,17.0,290.0,315.0,304.0,231.0,240.0,272.6666666666667,286.3333333333333,400.8333333333333,10.0,0.0,10.0,0.0
2025-09-09 21:00:00,2025-09-09,Attiguppe,83.0,21,1,9,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,21.2,90,0.0,4.3,1011.0,4,3.0,213.0,290.0,315.0,152.0,144.0,212.33333333333334,255.83333333333334,400.0833333333333,10.0,0.0,10.0,0.0
2025-09-09 22:00:00,2025-09-09,Attiguppe,6.0,22,1,9,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,21.0,88,0.0,5.8,1010.8,4,3.0,134.0,213.0,290.0,76.0,87.0,143.33333333333334,223.16666666666666,400.375,10.0,0.0,10.0,0.0
2025-09-09 23:00:00,2025-09-09,Attiguppe,0.0,23,1,9,-0.25881904510252157,0.9659258262890681,0,0,0,1,0,0,20.6,89,0.0,6.8,1011.1,3,3.0,83.0,134.0,213.0,17.0,9.0,74.33333333333333,173.5,399.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 00:00:00,2025-09-10,Attiguppe,0.0,0,2,9,0.0,1.0,0,0,0,1,0,0,20.3,91,0.0,9.7,1011.6,2,2.0,6.0,83.0,134.0,0.0,0.0,29.666666666666668,121.0,399.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 01:00:00,2025-09-10,Attiguppe,0.0,1,2,9,0.25881904510252074,0.9659258262890683,0,0,0,1,0,0,20.0,95,0.0,9.4,1012.2,4,2.0,0.0,6.0,83.0,0.0,0.0,2.0,72.66666666666667,399.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 02:00:00,2025-09-10,Attiguppe,0.0,2,2,9,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,21.3,89,0.0,13.0,1013.0,8,3.0,0.0,0.0,6.0,0.0,0.0,0.0,37.166666666666664,399.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 03:00:00,2025-09-10,Attiguppe,5.0,3,2,9,0.7071067811865476,0.7071067811865476,0,0,0,1,0,0,22.4,84,0.0,10.4,1013.5,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833333333333334,399.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 04:00:00,2025-09-10,Attiguppe,69.0,4,2,9,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,24.1,78,0.0,9.7,1013.6,4,3.0,0.0,0.0,0.0,3.0,7.0,1.6666666666666667,1.8333333333333333,400.0,10.0,0.0,10.0,0.0
2025-09-10 05:00:00,2025-09-10,Attiguppe,232.0,5,2,9,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,25.6,71,0.0,7.6,1013.4,6,3.0,5.0,0.0,0.0,65.0,56.0,24.666666666666668,12.333333333333334,400.1666666666667,10.0,0.0,10.0,0.0
2025-09-10 06:00:00,2025-09-10,Attiguppe,753.0,6,2,9,1.0,6.123233995736766e-17,0,0,0,1,0,0,26.8,65,0.0,5.8,1012.5,8,3.0,69.0,5.0,0.0,233.0,210.0,102.0,51.0,400.125,10.0,0.0,10.0,0.0
2025-09-10 07:00:00,2025-09-10,Attiguppe,1790.0,7,2,9,0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,27.6,64,0.0,5.4,1010.9,8,3.0,232.0,69.0,5.0,858.0,754.0,351.3333333333333,176.5,395.75,10.0,0.0,10.0,0.0
2025-09-10 08:00:00,2025-09-10,Attiguppe,2187.0,8,2,9,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,27.5,62,0.0,6.1,1009.4,8,3.0,753.0,232.0,69.0,1741.0,1704.0,925.0,474.8333333333333,397.7916666666667,10.0,0.0,10.0,0.0
2025-09-10 09:00:00,2025-09-10,Attiguppe,1209.0,9,2,9,0.7071067811865476,-0.7071067811865475,0,0,0,1,0,0,25.9,69,0.5,7.9,1008.6,4,8.0,1790.0,753.0,232.0,2095.0,2085.0,1576.6666666666667,839.3333333333334,401.625,10.0,0.0,10.0,0.0
2025-09-10 10:00:00,2025-09-10,Attiguppe,558.0,10,2,9,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,25.8,68,0.4,10.4,1008.3,6,17.0,2187.0,1790.0,753.0,1199.0,1257.0,1728.6666666666667,1040.0,402.0416666666667,10.0,0.0,10.0,0.0
2025-09-10 11:00:00,2025-09-10,Attiguppe,360.0,11,2,9,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,25.7,69,0.2,9.4,1007.9,5,17.0,1209.0,2187.0,1790.0,532.0,500.0,1318.0,1121.5,403.125,10.0,0.0,10.0,0.0
2025-09-10 12:00:00,2025-09-10,Attiguppe,294.0,12,2,9,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,25.3,71,0.0,7.9,1008.1,3,3.0,558.0,1209.0,2187.0,382.0,399.0,709.0,1142.8333333333333,402.2083333333333,10.0,0.0,10.0,0.0
2025-09-10 13:00:00,2025-09-10,Attiguppe,288.0,13,2,9,-0.2588190451025208,-0.9659258262890683,0,0,0,1,0,0,23.6,80,0.0,9.7,1009.4,4,2.0,360.0,558.0,1209.0,306.0,329.0,404.0,1066.3333333333333,401.7083333333333,10.0,0.0,10.0,0.0
2025-09-10 14:00:00,2025-09-10,Attiguppe,300.0,14,2,9,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,22.6,86,0.0,10.1,1010.8,6,3.0,294.0,360.0,558.0,243.0,271.0,314.0,816.0,403.5833333333333,10.0,0.0,10.0,0.0
2025-09-10 15:00:00,2025-09-10,Attiguppe,257.0,15,2,9,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,21.4,90,1.7,11.2,1011.8,3,18.0,288.0,294.0,360.0,317.0,365.0,294.0,501.5,402.875,10.0,0.0,10.0,0.0
2025-09-10 16:00:00,2025-09-10,Attiguppe,329.0,16,2,9,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0,20.9,92,0.1,11.2,1012.8,5,17.0,300.0,288.0,294.0,279.0,333.0,281.6666666666667,342.8333333333333,401.9583333333333,10.0,0.0,10.0,0.0
2025-09-10 17:00:00,2025-09-10,Attiguppe,337.0,17,2,9,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,19.8,97,0.0,10.4,1014.2,8,3.0,257.0,300.0,288.0,304.0,353.0,295.3333333333333,304.6666666666667,403.0,10.0,0.0,10.0,0.0
2025-09-10 18:00:00,2025-09-10,Attiguppe,267.0,18,2,9,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,20.0,97,0.0,12.2,1013.7,6,3.0,329.0,257.0,300.0,315.0,299.0,307.6666666666667,300.8333333333333,403.9166666666667,10.0,0.0,10.0,0.0
2025-09-10 19:00:00,2025-09-10,Attiguppe,202.0,19,2,9,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,19.8,98,0.0,10.1,1012.9,6,3.0,337.0,329.0,257.0,290.0,256.0,311.0,296.3333333333333,402.9583333333333,10.0,0.0,10.0,0.0
2025-09-10 20:00:00,2025-09-10,Attiguppe,110.0,20,2,9,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,19.6,99,0.0,11.5,1012.2,8,3.0,267.0,337.0,329.0,213.0,267.0,268.6666666666667,282.0,402.5,10.0,0.0,10.0,0.0
